file,variant,primary_label,primary_conf,top1,p1,top2,p2,top3,p3
banjoBroken19-001008_0288_1-2.wav,up2,winds_brass,0.999965,winds_brass,0.999965,strings,0.000035,piano,0.000000
banjoBroken2-001008_0288_1-2.wav,orig,winds_brass,0.584976,winds_brass,0.584976,guitar,0.407745,synth,0.007278
banjoBroken2-001008_0288_1-2.wav,down2,bass,0.986251,bass,0.986251,synth,0.013749,guitar,0.000000
banjoBroken2-001008_0288_1-2.wav,up2,winds_brass,0.837596,winds_brass,0.837596,strings,0.162404,synth,0.000000
banjoBroken3Loop-001008_0288_1-2.wav,orig,piano,1.000000,piano,1.000000,winds_brass,0.000000,guitar,0.000000
banjoBroken3Loop-001008_0288_1-2.wav,down2,synth,0.997658,synth,0.997658,guitar,0.002326,piano,0.000013
banjoBroken3Loop-001008_0288_1-2.wav,up2,strings,0.996151,strings,0.996151,winds_brass,0.003849,synth,0.000000
banjoBroken4Loop-001008_0288_1-2.wav,orig,piano,1.000000,piano,1.000000,guitar,0.000000,winds_brass,0.000000
banjoBroken4Loop-001008_0288_1-2.wav,down2,synth,0.998686,synth,0.998686,piano,0.000772,guitar,0.000541
banjoBroken4Loop-001008_0288_1-2.wav,up2,winds_brass,0.973834,winds_brass,0.973834,strings,0.026151,guitar,0.000011
banjoBroken5-001008_0288_1-2.wav,orig,guitar,0.979365,guitar,0.979365,winds_brass,0.015206,synth,0.003099
banjoBroken5-001008_0288_1-2.wav,down2,synth,0.999780,synth,0.999780,guitar,0.000220,piano,0.000000
banjoBroken5-001008_0288_1-2.wav,up2,winds_brass,0.742985,winds_brass,0.742985,strings,0.257015,synth,0.000000
banjoBroken6-001008_0288_1-2.wav,orig,winds_brass,0.890013,winds_brass,0.890013,piano,0.069062,guitar,0.034637
banjoBroken6-001008_0288_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,piano,0.000000
banjoBroken6-001008_0288_1-2.wav,up2,strings,0.858886,strings,0.858886,winds_brass,0.141095,synth,0.000016
banjoBroken7-001008_0288_1-2.wav,orig,piano,0.978329,piano,0.978329,guitar,0.010349,winds_brass,0.006442
banjoBroken7-001008_0288_1-2.wav,down2,synth,0.999999,synth,0.999999,guitar,0.000001,piano,0.000000
banjoBroken7-001008_0288_1-2.wav,up2,synth,0.593359,synth,0.593359,piano,0.189143,strings,0.149500
banjoBroken8Loop-001008_0288_1-2.wav,orig,guitar,0.987447,guitar,0.987447,winds_brass,0.010718,piano,0.001835
banjoBroken8Loop-001008_0288_1-2.wav,down2,synth,0.999033,synth,0.999033,guitar,0.000967,piano,0.000000
banjoBroken8Loop-001008_0288_1-2.wav,up2,strings,0.994648,strings,0.994648,hihat,0.004570,winds_brass,0.000781
banjoBroken9Loop-001008_0288_1-2.wav,orig,piano,1.000000,piano,1.000000,guitar,0.000000,winds_brass,0.000000
banjoBroken9Loop-001008_0288_1-2.wav,down2,synth,0.573249,synth,0.573249,guitar,0.426692,piano,0.000059
banjoBroken9Loop-001008_0288_1-2.wav,up2,strings,0.855507,strings,0.855507,winds_brass,0.143367,hihat,0.001125
barkCrunch1-001002_0170_1-2.wav,orig,hihat,0.959191,hihat,0.959191,guitar,0.040809,strings,0.000000
barkCrunch1-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
barkCrunch1-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,guitar,0.000000
barkCrunch2-001002_0170_1-2.wav,orig,guitar,1.000000,guitar,1.000000,voice,0.000000,winds_brass,0.000000
barkCrunch2-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
barkCrunch2-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,guitar,0.000000
barkCrunch3-001002_0170_1-2.wav,orig,voice,0.998584,voice,0.998584,guitar,0.001416,winds_brass,0.000000
barkCrunch3-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,voice,0.000000
barkCrunch3-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,snare,0.000000
barkCrunch4-001002_0170_1-2.wav,orig,guitar,1.000000,guitar,1.000000,winds_brass,0.000000,voice,0.000000
barkCrunch4-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
barkCrunch4-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,guitar,0.000000,strings,0.000000
barkCrunch5-001002_0170_1-2.wav,orig,guitar,0.999999,guitar,0.999999,winds_brass,0.000001,strings,0.000000
barkCrunch5-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
barkCrunch5-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,bass,0.000000
barkCrunch6-001002_0170_1-2.wav,orig,snare,1.000000,snare,1.000000,winds_brass,0.000000,guitar,0.000000
barkCrunch6-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,voice,0.000000
barkCrunch6-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,guitar,0.000000,winds_brass,0.000000
barkCrunch7-001002_0170_1-2.wav,orig,guitar,1.000000,guitar,1.000000,winds_brass,0.000000,piano,0.000000
barkCrunch7-001002_0170_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
barkCrunch7-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,guitar,0.000000
barkCrunch8-001002_0170_1-2.wav,orig,guitar,1.000000,guitar,1.000000,piano,0.000000,winds_brass,0.000000
barkCrunch8-001002_0170_1-2.wav,down2,guitar,0.999918,guitar,0.999918,synth,0.000082,piano,0.000000
barkCrunch8-001002_0170_1-2.wav,up2,hihat,1.000000,hihat,1.000000,piano,0.000000,guitar,0.000000
barkCrunchAgain1-001007_0269_1-2.wav,orig,strings,0.974169,strings,0.974169,winds_brass,0.025667,voice,0.000110
barkCrunchAgain1-001007_0269_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
barkCrunchAgain1-001007_0269_1-2.wav,up2,hihat,1.000000,hihat,1.000000,guitar,0.000000,piano,0.000000
barkCrunchAgain2-001007_0269_1-2.wav,orig,hihat,1.000000,hihat,1.000000,strings,0.000000,piano,0.000000
barkCrunchAgain2-001007_0269_1-2.wav,down2,guitar,0.999341,guitar,0.999341,synth,0.000659,voice,0.000000
barkCrunchAgain2-001007_0269_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,piano,0.000000
barkCrunchAgain3-001007_0269_1-2.wav,orig,strings,0.999094,strings,0.999094,winds_brass,0.000906,guitar,0.000000
barkCrunchAgain3-001007_0269_1-2.wav,down2,guitar,0.999954,guitar,0.999954,synth,0.000046,piano,0.000000
barkCrunchAgain3-001007_0269_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,piano,0.000000
basketball1-000927_0069_1-2.wav,orig,winds_brass,0.999766,winds_brass,0.999766,guitar,0.000153,synth,0.000081
basketball1-000927_0069_1-2.wav,down2,synth,0.998898,synth,0.998898,guitar,0.001102,piano,0.000000
basketball1-000927_0069_1-2.wav,up2,hihat,0.999996,hihat,0.999996,winds_brass,0.000004,synth,0.000000
basketball10-000927_0069_1-2.wav,orig,guitar,0.939508,guitar,0.939508,winds_brass,0.060490,synth,0.000003
basketball10-000927_0069_1-2.wav,down2,guitar,0.639740,guitar,0.639740,synth,0.360260,piano,0.000000
basketball10-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,synth,0.000000
basketball11-000927_0069_1-2.wav,orig,guitar,0.999837,guitar,0.999837,piano,0.000155,synth,0.000008
basketball11-000927_0069_1-2.wav,down2,synth,0.512252,synth,0.512252,guitar,0.487748,piano,0.000000
basketball11-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,winds_brass,0.000000
basketball12-000927_0069_1-2.wav,orig,winds_brass,0.999965,winds_brass,0.999965,piano,0.000029,synth,0.000005
basketball12-000927_0069_1-2.wav,down2,synth,0.999990,synth,0.999990,guitar,0.000009,piano,0.000000
basketball12-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,strings,0.000000
basketball13-000927_0069_1-2.wav,orig,guitar,1.000000,guitar,1.000000,synth,0.000000,winds_brass,0.000000
basketball13-000927_0069_1-2.wav,down2,synth,0.995333,synth,0.995333,guitar,0.004667,piano,0.000000
basketball13-000927_0069_1-2.wav,up2,hihat,0.998894,hihat,0.998894,winds_brass,0.001106,strings,0.000000
basketball14-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,guitar,0.000000,synth,0.000000
basketball14-000927_0069_1-2.wav,down2,synth,0.984142,synth,0.984142,bass,0.015858,guitar,0.000000
basketball14-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,guitar,0.000000
basketball15-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,guitar,0.000000,strings,0.000000
basketball15-000927_0069_1-2.wav,down2,synth,0.996238,synth,0.996238,guitar,0.003762,piano,0.000000
basketball15-000927_0069_1-2.wav,up2,winds_brass,0.990537,winds_brass,0.990537,strings,0.009463,hihat,0.000000
basketball16-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,guitar,0.000000,synth,0.000000
basketball16-000927_0069_1-2.wav,down2,synth,0.933921,synth,0.933921,guitar,0.066079,piano,0.000000
basketball16-000927_0069_1-2.wav,up2,winds_brass,0.846942,winds_brass,0.846942,hihat,0.150001,strings,0.002942
basketball17-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,synth,0.000000,strings,0.000000
basketball17-000927_0069_1-2.wav,down2,synth,0.999358,synth,0.999358,bass,0.000478,guitar,0.000163
basketball17-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,synth,0.000000,strings,0.000000
basketball18-000927_0069_1-2.wav,orig,guitar,0.994420,guitar,0.994420,synth,0.004992,winds_brass,0.000588
basketball18-000927_0069_1-2.wav,down2,synth,0.985504,synth,0.985504,guitar,0.014496,bass,0.000000
basketball18-000927_0069_1-2.wav,up2,winds_brass,0.996185,winds_brass,0.996185,synth,0.003787,hihat,0.000028
basketball19-000927_0069_1-2.wav,orig,winds_brass,0.740579,winds_brass,0.740579,guitar,0.259171,synth,0.000250
basketball19-000927_0069_1-2.wav,down2,guitar,0.691041,guitar,0.691041,synth,0.308959,bass,0.000000
basketball19-000927_0069_1-2.wav,up2,synth,0.774807,synth,0.774807,winds_brass,0.225071,guitar,0.000113
basketball2-000927_0069_1-2.wav,orig,guitar,0.996633,guitar,0.996633,winds_brass,0.002235,synth,0.001132
basketball2-000927_0069_1-2.wav,down2,synth,0.997879,synth,0.997879,bass,0.001585,guitar,0.000536
basketball2-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,synth,0.000000,winds_brass,0.000000
basketball3-000927_0069_1-2.wav,orig,guitar,1.000000,guitar,1.000000,synth,0.000000,winds_brass,0.000000
basketball3-000927_0069_1-2.wav,down2,synth,0.999715,synth,0.999715,guitar,0.000285,piano,0.000000
basketball3-000927_0069_1-2.wav,up2,winds_brass,0.997197,winds_brass,0.997197,strings,0.002021,synth,0.000776
basketball4-000927_0069_1-2.wav,orig,winds_brass,0.999957,winds_brass,0.999957,guitar,0.000025,synth,0.000018
basketball4-000927_0069_1-2.wav,down2,synth,0.998864,synth,0.998864,guitar,0.001136,piano,0.000000
basketball4-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,synth,0.000000
basketball5-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,strings,0.000000,piano,0.000000
basketball5-000927_0069_1-2.wav,down2,synth,0.999772,synth,0.999772,guitar,0.000228,piano,0.000000
basketball5-000927_0069_1-2.wav,up2,winds_brass,0.634812,winds_brass,0.634812,strings,0.356135,hihat,0.008444
basketball6-000927_0069_1-2.wav,orig,winds_brass,0.999996,winds_brass,0.999996,synth,0.000002,guitar,0.000001
basketball6-000927_0069_1-2.wav,down2,synth,0.999683,synth,0.999683,bass,0.000234,guitar,0.000083
basketball6-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,strings,0.000000
basketball7-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,strings,0.000000,guitar,0.000000
basketball7-000927_0069_1-2.wav,down2,synth,0.998507,synth,0.998507,guitar,0.001493,piano,0.000000
basketball7-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,strings,0.000000
basketball8-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,strings,0.000000,guitar,0.000000
basketball8-000927_0069_1-2.wav,down2,synth,0.999979,synth,0.999979,guitar,0.000021,piano,0.000000
basketball8-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,guitar,0.000000
basketball9-000927_0069_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,strings,0.000000,synth,0.000000
basketball9-000927_0069_1-2.wav,down2,synth,0.998910,synth,0.998910,guitar,0.001090,piano,0.000000
basketball9-000927_0069_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,synth,0.000000
basketballYell-000927_0068_1-2.wav,orig,guitar,0.839570,guitar,0.839570,winds_brass,0.115906,synth,0.044524
basketballYell-000927_0068_1-2.wav,down2,synth,0.999842,synth,0.999842,guitar,0.000158,piano,0.000000
basketballYell-000927_0068_1-2.wav,up2,winds_brass,0.993642,winds_brass,0.993642,strings,0.006293,synth,0.000066
bassTangent-001005_0228_1-2.wav,orig,guitar,0.999883,guitar,0.999883,synth,0.000117,winds_brass,0.000000
bassTangent-001005_0228_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,piano,0.000000
bassTangent-001005_0228_1-2.wav,up2,winds_brass,0.939913,winds_brass,0.939913,piano,0.060042,synth,0.000033
bell1-000927_0060_1-2.wav,orig,piano,0.999983,piano,0.999983,synth,0.000011,guitar,0.000006
bell1-000927_0060_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,piano,0.000000
bell1-000927_0060_1-2.wav,up2,piano,0.962113,piano,0.962113,strings,0.024413,winds_brass,0.013259
bell2-000927_0060_1-2.wav,orig,piano,1.000000,piano,1.000000,synth,0.000000,guitar,0.000000
bell2-000927_0060_1-2.wav,down2,synth,1.000000,synth,1.000000,piano,0.000000,guitar,0.000000
bell2-000927_0060_1-2.wav,up2,piano,0.999967,piano,0.999967,strings,0.000033,guitar,0.000000
bell3-000927_0060_1-2.wav,orig,piano,1.000000,piano,1.000000,guitar,0.000000,synth,0.000000
bell3-000927_0060_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,piano,0.000000
bell3-000927_0060_1-2.wav,up2,piano,0.999217,piano,0.999217,winds_brass,0.000720,strings,0.000053
bellEasternMarket1-001004_0208_1-2.wav,orig,guitar,0.997861,guitar,0.997861,piano,0.002138,synth,0.000002
bellEasternMarket1-001004_0208_1-2.wav,down2,synth,0.999326,synth,0.999326,piano,0.000648,guitar,0.000026
bellEasternMarket1-001004_0208_1-2.wav,up2,strings,0.970411,strings,0.970411,guitar,0.029560,winds_brass,0.000028
bellEasternMarket2-001004_0210_1-2.wav,orig,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
bellEasternMarket2-001004_0210_1-2.wav,down2,synth,0.798995,synth,0.798995,piano,0.194058,guitar,0.006948
bellEasternMarket2-001004_0210_1-2.wav,up2,strings,0.999991,strings,0.999991,guitar,0.000008,winds_brass,0.000001
bellEasternMarket3-001004_0210_1-2.wav,orig,guitar,1.000000,guitar,1.000000,piano,0.000000,synth,0.000000
bellEasternMarket3-001004_0210_1-2.wav,down2,synth,0.944799,synth,0.944799,piano,0.053390,guitar,0.001811
bellEasternMarket3-001004_0210_1-2.wav,up2,strings,0.999835,strings,0.999835,guitar,0.000160,winds_brass,0.000005
bellEasternMarket4-001004_0210_1-2.wav,orig,guitar,1.000000,guitar,1.000000,piano,0.000000,synth,0.000000
bellEasternMarket4-001004_0210_1-2.wav,down2,piano,0.884161,piano,0.884161,synth,0.113885,guitar,0.001953
bellEasternMarket4-001004_0210_1-2.wav,up2,hihat,1.000000,hihat,1.000000,strings,0.000000,guitar,0.000000
belleIsleBugs1-000929_0099_1-2.wav,orig,kick,1.000000,kick,1.000000,guitar,0.000000,bass,0.000000
belleIsleBugs1-000929_0099_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,strings,0.000000
belleIsleBugs1-000929_0099_1-2.wav,up2,guitar,1.000000,guitar,1.000000,piano,0.000000,winds_brass,0.000000
belleIsleBugs2-000929_0099_1-2.wav,orig,kick,1.000000,kick,1.000000,bass,0.000000,guitar,0.000000
belleIsleBugs2-000929_0099_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,strings,0.000000
belleIsleBugs2-000929_0099_1-2.wav,up2,guitar,0.999996,guitar,0.999996,piano,0.000004,bass,0.000000
belleIsleFishing1-000929_0105_1-2.wav,orig,guitar,1.000000,guitar,1.000000,winds_brass,0.000001,strings,0.000000
belleIsleFishing1-000929_0105_1-2.wav,down2,guitar,0.999430,guitar,0.999430,synth,0.000570,piano,0.000000
belleIsleFishing1-000929_0105_1-2.wav,up2,hihat,0.999462,hihat,0.999462,guitar,0.000535,synth,0.000003
belleIsleFishing2-000929_0105_1-2.wav,orig,guitar,0.999990,guitar,0.999990,strings,0.000009,winds_brass,0.000000
belleIsleFishing2-000929_0105_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
belleIsleFishing2-000929_0105_1-2.wav,up2,hihat,1.000000,hihat,1.000000,winds_brass,0.000000,guitar,0.000000
belleIsleFishing3-000929_0106_1-2.wav,orig,guitar,1.000000,guitar,1.000000,kick,0.000000,strings,0.000000
belleIsleFishing3-000929_0106_1-2.wav,down2,guitar,1.000000,guitar,1.000000,synth,0.000000,piano,0.000000
belleIsleFishing3-000929_0106_1-2.wav,up2,guitar,1.000000,guitar,1.000000,strings,0.000000,winds_brass,0.000000
belleIsleIR-000929_0096_1-2.wav,orig,guitar,0.999964,guitar,0.999964,piano,0.000036,winds_brass,0.000000
belleIsleIR-000929_0096_1-2.wav,down2,synth,0.999790,synth,0.999790,guitar,0.000210,piano,0.000000
belleIsleIR-000929_0096_1-2.wav,up2,toms,0.999982,toms,0.999982,piano,0.000018,guitar,0.000000
belleIsleRock1-000929_0120_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,strings,0.000000,guitar,0.000000
belleIsleRock1-000929_0120_1-2.wav,down2,guitar,0.958958,guitar,0.958958,synth,0.041042,piano,0.000000
belleIsleRock1-000929_0120_1-2.wav,up2,hihat,1.000000,hihat,1.000000,guitar,0.000000,winds_brass,0.000000
belleIsleRock2-000929_0120_1-2.wav,orig,winds_brass,0.995057,winds_brass,0.995057,bass,0.003023,guitar,0.001920
belleIsleRock2-000929_0120_1-2.wav,down2,synth,0.921167,synth,0.921167,guitar,0.078833,piano,0.000000
belleIsleRock2-000929_0120_1-2.wav,up2,guitar,0.999987,guitar,0.999987,synth,0.000013,winds_brass,0.000000
belleIsleRock3-000929_0120_1-2.wav,orig,guitar,1.000000,guitar,1.000000,winds_brass,0.000000,strings,0.000000
belleIsleRock3-000929_0120_1-2.wav,down2,guitar,0.941170,guitar,0.941170,synth,0.058830,piano,0.000000
belleIsleRock3-000929_0120_1-2.wav,up2,guitar,0.875892,guitar,0.875892,strings,0.120438,winds_brass,0.003319
belleIsleRock4-000929_0120_1-2.wav,orig,guitar,0.849894,guitar,0.849894,winds_brass,0.141851,strings,0.008255
belleIsleRock4-000929_0120_1-2.wav,down2,synth,0.999446,synth,0.999446,guitar,0.000554,piano,0.000000
belleIsleRock4-000929_0120_1-2.wav,up2,guitar,0.971386,guitar,0.971386,synth,0.023140,strings,0.003198
belleIsleRock5-000929_0120_1-2.wav,orig,winds_brass,0.916095,winds_brass,0.916095,guitar,0.078334,strings,0.005571
belleIsleRock5-000929_0120_1-2.wav,down2,synth,0.515092,synth,0.515092,guitar,0.484908,piano,0.000000
belleIsleRock5-000929_0120_1-2.wav,up2,synth,0.800670,synth,0.800670,strings,0.135043,guitar,0.043599
belleIsleSculpture1-000929_0114_1-2.wav,orig,bass,0.999985,bass,0.999985,synth,0.000015,piano,0.000000
belleIsleSculpture1-000929_0114_1-2.wav,down2,kick,0.997403,kick,0.997403,synth,0.002596,winds_brass,0.000000
belleIsleSculpture1-000929_0114_1-2.wav,up2,synth,0.697927,synth,0.697927,winds_brass,0.300497,guitar,0.001539
belleIsleSculpture10-000929_0117_1-2.wav,orig,piano,0.864964,piano,0.864964,guitar,0.135030,synth,0.000006
belleIsleSculpture10-000929_0117_1-2.wav,down2,synth,0.999940,synth,0.999940,guitar,0.000060,piano,0.000000
belleIsleSculpture10-000929_0117_1-2.wav,up2,piano,0.999947,piano,0.999947,hihat,0.000051,strings,0.000001
belleIsleSculpture11-000929_0117_1-2.wav,orig,guitar,0.992064,guitar,0.992064,piano,0.007917,synth,0.000014
belleIsleSculpture11-000929_0117_1-2.wav,down2,synth,0.999986,synth,0.999986,guitar,0.000014,piano,0.000000
belleIsleSculpture11-000929_0117_1-2.wav,up2,piano,0.953613,piano,0.953613,guitar,0.036703,strings,0.008669
belleIsleSculpture12-000929_0117_1-2.wav,orig,guitar,0.999908,guitar,0.999908,piano,0.000088,synth,0.000004
belleIsleSculpture12-000929_0117_1-2.wav,down2,synth,0.999964,synth,0.999964,guitar,0.000036,piano,0.000000
belleIsleSculpture12-000929_0117_1-2.wav,up2,piano,0.999998,piano,0.999998,guitar,0.000002,winds_brass,0.000000
belleIsleSculpture13-000929_0122_1-2.wav,orig,synth,0.959962,synth,0.959962,winds_brass,0.040005,bass,0.000033
belleIsleSculpture13-000929_0122_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,winds_brass,0.000000
belleIsleSculpture13-000929_0122_1-2.wav,up2,bass,1.000000,bass,1.000000,winds_brass,0.000000,synth,0.000000
