file,variant,primary_label,primary_conf,top1,p1,top2,p2,top3,p3
belleIsleRock3-000929_0120_1-2.wav,orig,winds_brass,1.000000,winds_brass,1.000000,guitar,0.000000,strings,0.000000
belleIsleRock3-000929_0120_1-2.wav,down2,synth,0.999996,synth,0.999996,guitar,0.000004,piano,0.000000
belleIsleRock3-000929_0120_1-2.wav,up2,strings,0.918876,strings,0.918876,guitar,0.081124,piano,0.000000
belleIsleRock4-000929_0120_1-2.wav,orig,strings,0.692845,strings,0.692845,winds_brass,0.307155,piano,0.000000
belleIsleRock4-000929_0120_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,piano,0.000000
belleIsleRock4-000929_0120_1-2.wav,up2,strings,0.999998,strings,0.999998,guitar,0.000002,piano,0.000000
belleIsleRock5-000929_0120_1-2.wav,orig,winds_brass,0.999676,winds_brass,0.999676,strings,0.000324,piano,0.000000
belleIsleRock5-000929_0120_1-2.wav,down2,synth,1.000000,synth,1.000000,guitar,0.000000,piano,0.000000
belleIsleRock5-000929_0120_1-2.wav,up2,guitar,0.985582,guitar,0.985582,strings,0.013256,voice,0.000947
belleIsleSculpture1-000929_0114_1-2.wav,orig,piano,0.978528,piano,0.978528,synth,0.021039,bass,0.000418
belleIsleSculpture1-000929_0114_1-2.wav,down2,synth,1.000000,synth,1.000000,piano,0.000000,guitar,0.000000
belleIsleSculpture1-000929_0114_1-2.wav,up2,piano,0.999995,piano,0.999995,synth,0.000005,toms,0.000000
belleIsleSculpture10-000929_0117_1-2.wav,orig,piano,0.999999,piano,0.999999,winds_brass,0.000001,guitar,0.000000
belleIsleSculpture10-000929_0117_1-2.wav,down2,synth,0.999658,synth,0.999658,piano,0.000342,guitar,0.000000
belleIsleSculpture10-000929_0117_1-2.wav,up2,strings,0.832595,strings,0.832595,guitar,0.167105,piano,0.000300
belleIsleSculpture11-000929_0117_1-2.wav,orig,piano,0.999990,piano,0.999990,winds_brass,0.000010,synth,0.000000
belleIsleSculpture11-000929_0117_1-2.wav,down2,synth,0.986692,synth,0.986692,piano,0.013308,guitar,0.000000
belleIsleSculpture11-000929_0117_1-2.wav,up2,piano,0.704371,piano,0.704371,guitar,0.292623,strings,0.003006
belleIsleSculpture12-000929_0117_1-2.wav,orig,piano,0.999685,piano,0.999685,winds_brass,0.000315,synth,0.000000
belleIsleSculpture12-000929_0117_1-2.wav,down2,synth,0.918386,synth,0.918386,piano,0.081614,guitar,0.000000
belleIsleSculpture12-000929_0117_1-2.wav,up2,piano,0.994575,piano,0.994575,strings,0.005410,guitar,0.000015
belleIsleSculpture13-000929_0122_1-2.wav,orig,synth,0.982937,synth,0.982937,piano,0.017059,bass,0.000002
belleIsleSculpture13-000929_0122_1-2.wav,down2,synth,1.000000,synth,1.000000,piano,0.000000,winds_brass,0.000000
belleIsleSculpture13-000929_0122_1-2.wav,up2,piano,1.000000,piano,1.000000,bass,0.000000,synth,0.000000
belleIsleSculpture14-000929_0122_1-2.wav,orig,synth,0.998522,synth,0.998522,piano,0.001478,toms,0.000000
belleIsleSculpture14-000929_0122_1-2.wav,down2,synth,0.999939,synth,0.999939,piano,0.000061,bass,0.000000
belleIsleSculpture14-000929_0122_1-2.wav,up2,bass,1.000000,bass,1.000000,synth,0.000000,piano,0.000000
